GeneName	0h	1h	4h	10h	20h	36h	48h	72h	168h	4w
Tbrg4	2.473485146	2.594627683	3.249393283	3.251832281	2.780953358	3.188726826	2.906676349	2.952679434	2.503389873	2.794859299
Tbx1	-4.822367535	-5.767729091	-4.775614574	-5.565946838	-5.523790548	-4.70805434	-5.68628095			
Tbx19	-6.775724065		-6.588308091			-5.675999564				
Tbx2	-1.078213131	-1.213647827	-0.902354302	-1.611431014	-1.171427767	-0.841032596	-0.632532156	-0.581257825	-0.838418629	-1.045134141
Tbx20	-2.676147524	-3.617803153	-3.891313328	-2.657143097	-2.371735348	-2.190878711	-2.336388658	-2.414856334	-2.402963067	-2.380416183
Tbx21	-4.535248718	-4.972820218	-5.200410829	-4.87547326	-5.228455085	-5.679512519	-5.513933122	-5.647389277	-5.403318271	-5.212888899
Tbx3	1.484015433	-0.161503424	0.679827909	2.2083919	2.758615427	2.269597312	1.794594965	1.805685478	1.919434744	1.742073533
Tbx4	-6.55172393	-6.410016432	-6.679352046			-6.663510115	-6.324593626	-5.438734818	-6.437811948	
Tbx6	-2.423925795	-3.872100365	-5.070032943	-3.532617039	-2.734788761	-4.659512128	-4.270159298	-3.770762361	-2.986839936	-4.25024105
Tbxa2r	-1.481997741	-2.550180373	-3.120482653	-3.156443752	-1.840323225	-2.195709908	-1.425506103	-1.29240184	-1.0985562	-1.439687403
Tbxas1	-3.800313036	-3.981920752	-4.517370283	-4.898764849	-4.172075509	-4.553572741	-3.636959116	-3.319333601	-3.199625929	-3.500217735
Tc2n	-1.240346643	-1.815255654	-2.664863688	-2.024747181	-1.813528413	-1.860342632	-1.185985567	-1.44948314	-1.174438735	-1.534554096
Tcam1	-6.63672862	-6.333060978		-7.489879356	-6.555336414		-6.907788205	-6.576666049	-6.721939881	
Tcap	-4.395999545	-4.588684468		-4.535628011	-4.52758411	-3.787113214		-4.597119953		
Tcea1	4.039760266	4.076227428	4.056609118	4.343467134	4.215673224	4.369134526	4.62431488	4.517223173	4.208533012	4.083453162
Tcea2	-2.213407127	-2.560336934	-3.084453063	-2.23138097	-2.764729191	-3.078380779	-2.9850389	-3.6884976	-3.085485149	-2.824484584
Tcea3	5.034483301	4.644276176	3.693592381	1.934510726	3.916549779	4.136388899	4.363674003	4.91652226	5.157227213	4.890927996
Tceal1	-1.759340982	-2.300010085	-4.380089933	-2.367632606	-2.594834543	-2.834101632	-1.727310121	-1.548185303	-1.49497932	-1.763833211
Tceal3	-7.24124956	-8.160142824		-6.761120876	-7.464129557	-7.378321882	-6.532385836	-6.42028175	-6.640890725	
Tceal5	-5.391082553	-4.61301112	-5.252850448	-3.029936673	-3.150862882	-3.567499184	-2.837961526	-1.720169858	-4.954568672	-5.362232053
Tceal6	-6.284863979	-6.504080731		-5.687335976	-5.365357457	-5.949462399	-5.871781294	-4.150347772		
Tceal8	2.719645299	2.249104751	1.938638547	3.143377913	2.665196153	2.880620526	3.400926382	3.456683459	3.226193439	2.327934639
Tceanc	-1.462338463	-1.87156404	-1.26158512	-1.298697447	-1.698510721	-1.461925052	-1.491451981	-1.405349118	-1.138232842	-1.357777745
Tceb1	4.639575459	4.41171673	4.50281337	4.750865082	4.635908206	4.7995484	5.01752054	4.668045385	4.233930546	4.366199035
Tceb2	6.699193567	6.290711316	6.171577814	6.270150647	6.67416861	6.787621356	6.870313752	6.863404834	6.286429062	6.213591106
Tceb3	2.491753301	2.417330308	2.487543777	3.175151451	3.265183831	2.868356261	3.078460926	2.967348626	2.802497081	2.800202704
Tcerg1	1.077025014	1.069719051	2.006169334	1.982237044	1.934899121	2.551389544	2.177107479	2.253310984	1.32495508	1.363166847
Tcf12	1.337648988	1.590737979	2.018567419	2.450116799	2.08468613	2.390367983	2.279846246	2.28629014	1.857650515	1.661372711
Tcf15	-4.685105998	-4.978100805				-4.627987349		-4.644955712		
Tcf19	-0.445528184	-1.364617488	-2.941064955	-1.116442117	0.461699344	3.544198369	2.637440073	2.16450994	0.771517936	-0.288602143
Tcf20	0.980603735	1.129902182	0.772273189	1.560014735	1.336624343	1.503308779	1.53777226	1.666221011	1.672819741	1.581904443
Tcf21	0.963343799	0.405624768	-0.926735739	-0.336248041	0.51581897	0.859481709	0.604035426	0.825298493	1.137670183	0.331769138
Tcf23	-6.10788725	-5.541682893	-5.197800009	-4.625645525	-5.149060255	-5.010424969	-4.707128383	-5.545143942	-5.782013557	-5.932630726
Tcf25	4.486400238	4.66179967	4.637956648	4.88700796	4.945361311	4.927099857	4.840545953	4.67003804	4.605940808	4.708589242
Tcf3	1.129713906	0.614900636	0.134216988	1.228775287	1.195936227	1.749575349	1.353033529	1.316254372	1.194752542	1.189427743
Tcf4	-0.533006781	-0.660523537	-1.379020886	-0.403484756	-0.328714092	-0.752326494	-0.178143401	-0.143594591	-0.058907272	-0.187849336
Tcf7	-0.397200857	-0.751041671	-0.593884302	0.483790262	0.750311873	1.492662635	1.030963737	1.013909965	0.314775791	-0.334382286
Tcf7l1	0.401338979	0.450121407	-1.159191974	0.108954494	-0.003723484	0.718292144	0.298686171	0.382467063	0.615925713	0.318804045
Tcf7l2	0.177274923	0.166621895	-0.139836855	0.453838838	0.241877849	0.267621056	-0.211576122	-0.122316846	0.358374483	0.333427955
Tcfl5	-6.672563608	-6.352485976			-6.576574192		-6.396617257			
Tchh	-4.644600598	-2.347122866	-0.497861462	-2.148200643	-3.228983872	-3.0828116	-4.34247346	-3.546992791	-4.730536857	-3.196253052
Tchp	-1.478198979	-2.120246499	-1.81917188	-0.88665867	-1.361945671	-0.850350283	-0.943087723	-0.756978757	-1.107393554	-1.33495194
Tcirg1	2.426583488	2.457477209	1.878798026	2.005326865	2.998118287	2.860679056	3.601802797	3.415426597	3.043312981	2.634351356
Tcn2	4.775670926	4.775982946	4.348269041	4.401759332	4.603242156	4.855149101	4.845390468	5.137109506	5.265490843	4.918702915
Tcof1	-0.043259222	-0.512698102	0.096150542	0.569683212	0.246862377	1.046117704	1.114295511	0.511211986	0.349973613	0.072772892
Tcp1	4.19582644	4.182847568	4.154995412	4.718353144	4.319920826	4.770320246	4.763695543	4.357365878	3.726887059	4.055749402
Tcp10a	-7.067628929	-5.987655939	-4.626534457	-6.806251302	-6.528599587	-6.762255635	-7.414745619	-7.799452522		-7.497059808
Tcp10b	-4.905616036	-4.156123799	-2.491242121	-5.32903357	-5.222516007	-5.156691594	-5.920971275	-5.942331822	-5.120840461	-4.574067256
Tcp10c	-6.65523824	-5.782927754	-4.359673748	-6.262629687	-6.776761195	-6.569092967	-6.788842056	-7.58329473	-6.63512575	-5.920474997
Tcp11	-6.867653575	-7.30329549			-6.919527509	-6.755061139	-6.729071358	-8.77071346	-6.747811669	-6.267812239
Tcp11l1	-1.687500949	-2.362191917	-3.376626138	-1.318919385	-0.792449894	-0.846119543	-0.984531887	-1.12081448	-1.025880394	-1.207327556
Tcp11l2	3.06109331	3.13292374	2.306050382	1.260497292	1.688936933	-0.401588546	1.828124111	1.181590297	2.711386624	3.044182608
Tcta	3.117195983	2.1680724	1.641038094	2.924392185	3.132924425	2.514067127	2.937588903	2.690316917	3.306332566	3.203378421
Tcte2	-4.640504823	-5.200091381	-5.440502975	-3.508670104	-4.421304048	-4.663292005	-4.51539679	-5.016476983	-5.593471641	-4.548971903
Tcte3	-4.853479994	-4.761778706	-5.137277609	-3.636522369	-4.612076497	-4.823502252	-5.102280163	-4.351411371	-5.838883983	-5.357496597
Tctex1d1	-5.764878726									
Tctex1d2	-1.467963711	-1.965583917	-2.578882547	-1.195782677	-1.848508154	-1.775494688	-0.901832905	-1.368712305	-1.337999868	-1.879419497
Tctex1d4	-4.945160139	-4.92053525		-4.746830611	-5.070247495		-4.539075671		-4.669012273	-3.924585174
Tctn1	-1.705226829	-2.190502586	-2.386261804	-1.596965264	-1.625779476	-1.521171409	-1.417860218	-1.577324025	-1.345351328	-1.536498078
Tctn2	-3.586282941	-3.237606113	-4.221301641	-2.985386138	-2.413953247	-2.927411643	-2.82779259	-3.96062939	-2.935578266	-3.090967297
Tctn3	-2.207853916	-2.402092801	-2.08147081	-1.234668095	-1.246445176	-0.736169143	-1.275991981	-1.698191594	-1.83170685	-1.950452597
Tdg	1.003428966	1.546313037	2.004927302	2.091936767	1.773206781	2.138459493	2.199818751	1.900452633	1.150446321	1.354946754
Tdo2	8.33587078	8.983316459	9.138661797	8.204710516	7.461366773	7.694548388	6.775843445	7.059545114	8.004847622	8.224845839
Tdp1	-1.103718111	-1.535519358	-1.702124473	-0.548081307	-0.784578125	-0.143503171	0.120074687	-0.277564433	-0.771464107	-0.749396024
Tdp2	3.05568979	2.233332309	1.601783002	2.607638125	2.627369642	3.488580294	3.15622369	3.394362451	3.250828324	3.06007012
Tdrd12	-6.531118053	-6.444002134	-6.939432244	-6.37853165	-5.9751323	-5.961227836	-6.489024055	-5.228055273	-6.113316721	-6.4218013
Tdrd3	0.280023846	0.427408804	-0.135901857	0.672122389	0.572930443	0.617289964	0.603994387	0.26734608	0.679959645	0.568496252
Tdrd6	-7.751015346		-7.721464288	-7.771939419			-7.272269562	-7.856085692	-7.485213914	
Tdrd7	2.47097959	2.510447419	1.494066177	2.75973919	2.897460869	2.755923818	3.077748544	2.938296286	3.034846859	2.975663537
Tdrd9	-6.783886									
Tdrkh	-0.228959099	-0.584633634	-1.769787416	-0.577435014	-0.766902831	-0.573999475	-0.245804673	-0.208455322	-0.397748452	-0.377795494
Tead1	-2.459689615	-1.536199139	2.302450421	-0.849009487	-1.12884848	-0.502471616	-0.623497244	-0.567287702	-1.233544112	-1.884084905
Tead2	-3.133311467	-3.639560612	-4.12578294	-3.823746255	-3.545745175	-2.662937958	-2.549402237	-2.871339631	-3.26213958	-3.926571135
Tead3	0.55266559	0.275525616	0.787297978	0.813630578	0.83814668	0.639336704	0.804083937	0.390142553	0.481359827	0.567147475
Tead4	-4.168676967	-4.866984585	-4.830873549	-3.365925995	-4.417244099	-3.936632883	-4.348179903	-4.23752987	-4.528610166	-4.584747174
Tec	1.945840086	1.738044772	1.119974973	2.005178035	2.105408374	1.482466641	1.839816418	1.832136631	2.126206907	2.096123852
Tecpr1	-0.350593743	-0.572601645	-1.563439819	-0.629478679	-0.398186482	-1.009939874	-0.623529447	-0.608622595	-0.018667949	-0.176595431
Tecpr2	0.259165891	0.53555758	1.214781235	0.261912511	0.780066008	0.430354173	0.779620006	1.072388437	0.974156939	0.747237605
Tecr	6.873742772	6.480547783	6.204246942	5.767985292	6.083957639	6.352793579	6.202675133	6.256259066	6.363962682	6.541901947
Tectb	-6.28475904	-6.409943499	-5.641439773	-4.786589279	-5.91651704	-5.070538692	-5.086203856	-4.519383397	-5.886292391	-6.036438571
Teddm1	-5.024571957									
Tef	1.411168257	1.501089402	-0.123762528	3.464993307	1.832521365	4.039213712	1.134998449	1.447499355	1.597966222	1.688358999
Tek	0.374278074	0.246700727	-0.258994771	0.104985374	0.373980136	0.071652727	0.414400382	0.223480651	0.968918275	0.458196274
Tekt1	-5.184655782	-5.54910213	-5.521200242						-5.055255188	
Tekt2	-4.143394657	-4.769453905	-4.102475763	-4.646244522	-3.998385326	-4.22225622	-4.111560728	-4.706330236	-5.209887338	-4.532921217
Tekt3	-5.86071532					-5.21602823				
Tekt4	-5.289369039	-3.971689949	-4.440592073	-5.359900505		-4.740328563	-4.795092784	-5.288502163		
Tekt5	-5.9124772					-3.920105311	-4.672456379	-3.924120625	-5.210804343	
Telo2	-1.07469126	-1.599033567	-1.476101646	-0.840336978	-0.890601311	-0.729284686	-0.616172068	-0.332906925	-0.750612565	-0.762998799
Tenc1	2.450880484	2.840866277	3.192274332	3.569623689	2.601393466	3.131685428	2.660530788	2.603338214	2.786818358	3.011047879
Tep1	0.406460485	0.511872461	0.36483033	0.830384321	1.077759825	0.867744091	1.158071429	1.191098974	1.141980825	0.939209466
Tepp	-4.658761953	-5.45590734	-5.511104584	-5.315160393	-5.333102213	-5.288994315	-5.867263487	-5.210285742	-4.183163315	-4.992159614
Terf1	2.300852147	1.392238701	1.21300328	1.921328482	1.957125957	2.43830508	3.524809007	2.891526092	2.19669669	1.638695676
Terf2	0.577250082	0.277793816	0.277845435	0.877494256	0.583209202	1.064132896	1.522058254	0.849188947	0.621697829	0.566785906
Terf2ip	1.639908169	1.56806813	1.357031865	1.906191028	1.729383903	1.902522213	2.071952223	1.791645204	1.658633022	1.510823812
Tert	-0.506785308	-0.961127437	-2.697054422	-1.116853962	-0.172567288	-0.506092051	-0.008569724	0.348592554	0.208156334	0.475331774
Tes	-1.532473798	-1.089229707	-2.208547186	-0.110727591	-0.124711377	-0.954016423	0.628697683	0.161070294	-0.785430397	-1.549496783
Tes3-ps	0.811351313	0.721323461	0.433413042	0.978984504	1.251361559	1.067557431	1.355369048	1.243458643	1.216485267	0.975432863
Tesc	-2.362058314	-3.578087738	-5.027020048	-3.718579147	-3.178212953	-3.430815832	-2.891966554	-3.677678069	-4.093536912	-2.90950672
Tesk1	1.23294428	1.400908738	0.790021149	1.798024218	1.655233606	1.757803468	1.892436324	1.232174196	1.336894444	1.368686269
Tesk2	1.371826453	1.864794812	1.04719302	0.709868303	1.331846767	1.782376717	1.958104459	1.61777311	1.468051685	1.161690304
Tespa1	-4.55899124	-4.887913135	-5.178384722	-5.151729136	-5.724350385	-5.531655341	-4.479625281	-5.423621416	-4.75855791	-5.205520048
Tet1	-7.236413989	-7.328890803	-7.690489951	-7.450216387	-7.433252415	-7.901938095	-6.774280316	-6.547087764	-7.089975346	-6.977228167
Tet2	-0.340104959	-0.218999727	-0.546658217	-0.554822393	-0.092262368	-0.654486637	-0.565106426	-0.275392831	-0.088964649	0.071658407
Tet3	0.154090588	-0.048035389	-0.190458464	0.549930599	0.338976966	0.192279854	0.069975609	0.099082141	0.421490872	0.487753335
Tex10	0.164025298	0.193543322	0.228172823	0.414681541	0.371481793	0.464261451	0.917513739	0.636870915	0.551255806	0.350154861
Tex11	-6.274988393	-6.332004045		-6.817141595	-6.03874052	-6.70320118	-4.16542137		-6.529025924	
Tex12	0.225238279	-1.216041774	-1.314784779	-0.993602726	-0.482657324	-1.188683637	-1.878147289	-1.362536836	-0.697285061	-0.4118499
Tex14	-6.037719793	-5.893898255	-6.677468642	-6.627962252	-5.561249084	-6.787759407	-5.892255283	-5.801460742	-5.253019783	-6.094845371
Tex19.1	-1.895566591	-1.199171393				-5.765800642		-4.766962138		
Tex2	4.528365768	4.764618593	4.768255842	4.551836471	4.781487084	4.327355294	4.81272631	4.660576149	4.949425529	5.065195985
Tex261	3.587086955	3.579300788	3.218993538	3.642485075	3.940929148	4.052709684	4.150423782	4.090802712	3.944706272	3.910219157
Tex264	4.06796622	3.975052008	3.388757274	3.629502945	4.01236171	4.188937316	4.083526826	3.749249058	3.999595319	4.064491656
Tex9	-5.727011583	-5.820489801	-5.916650199	-5.542947836	-5.039622317	-5.659562084	-5.740506046	-5.3656386	-5.287991766	-5.774190597
Tfam	2.864294913	2.565328147	2.679831562	3.128318236	2.983247731	3.571198049	3.300828971	3.219338321	3.052650154	2.844698728
Tfap2a	-6.323362069	-6.699335687	-6.246265041	-6.41555367	-6.611074526	-5.332384015	-6.075499223	-6.310956503	-5.37245766	
Tfap2c	-6.399331721				-6.262137519					
Tfap2e	-6.072464398		-5.929416247	-5.803462682	-5.896047814	-4.523693359			-5.416844281	
Tfap4	0.436620634	-1.35958025	-1.594387283	0.094489689	-0.35006898	0.400898254	-0.266457697	-0.483317837	-0.067015458	0.157606708
Tfb1m	2.249099257	1.731135814	1.978295102	2.882917948	2.484157042	2.803450797	2.596360538	2.471849454	2.466825658	2.19065248
Tfb2m	2.730071283	2.864284258	2.806769569	2.869907703	2.90927538	2.719527647	2.768750309	2.679272751	2.786797628	2.811778745
Tfcp2	0.532416506	0.140194103	0.438134769	0.749876422	0.69118792	0.583474961	0.473349475	0.766479152	0.830791309	0.846409742
Tfcp2l1	-1.071276596	-1.180852825	-1.599951846	-0.301312761	-0.715312988	-0.197384576	-0.4981899	-0.474178323	-0.334038454	-0.272037416
Tfdp1	2.564110387	2.551727727	2.768167048	3.4517313	3.276745653	4.32809687	3.935081613	3.771415243	3.076647993	2.855246636
Tfdp2	0.536896607	0.565059209	-0.90312078	-0.074040654	0.280205947	0.959138052	0.525321171	0.163738868	0.863330618	1.072334897
Tfe3	0.99834485	1.20760292	2.101833689	1.868700043	1.58842047	1.71016849	1.914345953	1.694011742	1.345735137	1.136729256
Tfeb	-0.371755058	-1.04788473	-1.538492807	-0.032282406	-0.492293435	0.403121518	-0.474656298	-0.727902037	-0.451206333	-0.737271551
Tfec	-1.676580635	-2.542081336	-1.378395338	-2.170582836	-1.941665905	-1.852632128	-1.268909325	-1.157066862	-1.421689951	-2.328092348
Tff2	-2.712293974	-3.513870096	-4.139461069	-3.692881469	-3.30846595	-3.921186776	-4.056173649		-3.58305734	
Tff3	1.536535272	1.080121077	1.030126236	1.152065374	1.393871215	2.00381045	2.265202326	2.498875615	1.825667304	0.548296482
Tfg	4.283257363	3.897629505	4.045846203	4.674485162	4.39943905	4.421101488	4.95189903	4.926716777	4.72847587	4.418189986
Tfip11	1.972868476	2.041264695	1.784498994	2.209731298	2.199606372	2.164884768	2.461587568	2.171464333	2.229553005	2.094763023
Tfpi	-0.516053499	-0.991964636	-1.971095919	-1.468841122	-0.794694493	-1.041695566	-0.63798925	-0.724857263	-0.100888384	-0.609831406
Tfpi2	5.588858963	5.1771567	4.816598483	4.598456031	5.10166251	4.258805481	5.280460333	5.819718589	5.64188528	5.53348202
Tfpt	2.112453866	1.713246459	2.088672782	2.259085008	1.984866916	1.963722405	2.062158792	1.733846594	1.68543575	1.844513835
Tfr2	6.51123256	6.586934087	6.411206037	6.440718179	6.918083885	6.961503683	6.889232309	6.868763677	6.869740728	6.649823889
Tfrc	1.558750181	2.480935714	1.507015796	3.151748112	3.177198896	3.270442009	2.408944733	3.417738335	3.101854795	2.556497378
Tg	-8.238286983	-5.930252906	-5.399123429	-3.079949841	-6.482582225	-5.997799198	-7.214526736	-7.002809268		
Tgds	3.274238385	3.285489762	3.531377411	3.178272264	3.103686797	2.888696358	3.212881312	2.885929469	3.128337831	3.082601
Tgfa	1.65967074	1.946105735	1.700801518	2.75115281	2.843455113	2.798954213	2.629913822	2.300515258	2.24582163	2.372807179
Tgfb1	0.156330155	-0.132567376	-0.330061903	-0.414626827	0.227995153	0.247051468	0.359648937	0.515212232	0.536460769	0.290336529
Tgfb1i1	-1.88338889	-1.831593079	-1.777058601	-1.488425519	-1.221766377	-1.277975836	-1.173857467	-1.310267344	-1.460155507	-2.190231658
Tgfb2	-2.430416998	-3.056532386	-3.277187872	-3.301088372	-2.929614533	-3.155096812	-2.7221464	-3.268820014	-2.280056116	-2.713805279
Tgfb3	-1.731609596	-1.348197588	-2.408333075	-1.581884197	-1.633806359	-1.850727704	-1.272085274	-1.295709171	-1.042614143	-2.309232749
Tgfbi	2.94002118	2.61143171	2.701253607	3.051473487	3.434583572	3.489943356	3.40076408	3.066877307	3.022817149	2.872475795
Tgfbr1	1.337887954	1.755312263	1.862635136	2.315327636	1.998580362	2.137729039	2.196967184	1.787738232	1.791677743	1.686045404
Tgfbr2	1.0431992	0.925843793	1.737697479	1.249828978	0.974206827	1.863090448	1.610843865	1.859249636	1.89078995	1.528131901
Tgfbr3	-0.024244983	0.179394432	-0.248186567	-0.534439538	0.105601804	-0.133356429	-0.032061906	-0.325243604	-0.312017065	-0.450131102
Tgfbrap1	1.840637091	2.029135906	2.110776834	2.672643735	2.453098731	2.540585474	2.280743669	2.130361832	2.364007162	2.411287906
Tgif1	1.777771881	0.904471745	1.32567173	1.925686142	1.385885407	1.798294404	2.372717037	2.170346067	1.760009748	1.890788017
Tgif2	-3.867879202	-3.878940684	-5.21463286	-4.277684949	-3.535386421	-3.061383872	-3.549414648	-3.409445726	-3.579837094	-3.699562312
Tgm1	0.734823491	0.144282136	2.848759919	3.915006553	3.08108347	3.77862392	2.666747261	3.403147156	1.788480994	1.211524418
Tgm2	4.096710811	4.315911003	6.344837263	6.467296272	5.581065844	5.558061281	6.192182736	6.274022123	5.126247194	4.491838988
Tgm3	-6.752158221	-6.521489243		-7.031212244				-6.903515479		
Tgm4	-6.21235422	-6.54694949			-6.888969685		-6.679066931		-6.062168474	
Tgm7	-5.582317064	-6.015210836	-4.796048147	-5.991423052	-5.441920399	-5.333620305	-5.490655369	-5.776954708		-5.502504581
Tgoln1	4.951738778	5.203249062	5.528150545	5.666896501	5.369323503	5.117129234	5.246545687	5.007730321	5.181145032	5.146579989
Tgs1	0.962708253	0.728784625	1.565230495	1.505949251	1.376883691	1.610432281	1.332884317	1.251173338	1.306253822	1.199909585
